time,density,radius
421.03,440460000,2.26155E-07
422.03,439020000,2.2629E-07
423.03,437590000,2.26425E-07
424.03,436170000,2.2656E-07
425.03,434760000,2.267E-07
426.03,433350000,2.26835E-07
427.03,431960000,2.2697E-07
428.03,430570000,2.27105E-07
429.03,429190000,2.2724E-07
430.03,427820000,2.27375E-07
431.03,426460000,2.2751E-07
432.03,425110000,2.27645E-07
433.03,423760000,2.2778E-07
434.03,422430000,2.27915E-07
435.03,421100000,2.28055E-07
436.03,419780000,2.2819E-07
437.03,418460000,2.28325E-07
438.03,417160000,2.2846E-07
439.03,415860000,2.28595E-07
440.03,414570000,2.2873E-07
441.03,413280000,2.28865E-07
442.03,412010000,0.000000229
443.03,410740000,2.29135E-07
444.03,409480000,2.2927E-07
445.03,408230000,2.29405E-07
446.03,406980000,2.2954E-07
447.03,405740000,2.29675E-07
448.03,404510000,2.2981E-07
449.03,403290000,2.2994E-07
450.03,402070000,2.30075E-07
451.03,400860000,2.3021E-07
452.03,399660000,2.30345E-07
453.03,398460000,2.3048E-07
454.03,397270000,2.30615E-07
455.03,396090000,2.3075E-07
456.03,394910000,2.30885E-07
457.03,393740000,2.3102E-07
458.03,392580000,2.31155E-07
459.03,391430000,2.31285E-07
460.03,390280000,2.3142E-07
461.03,389130000,2.31555E-07
462.03,388000000,2.3169E-07
463.03,386870000,2.31825E-07
464.03,385740000,2.31955E-07
465.03,384620000,2.3209E-07
466.03,383510000,2.32225E-07
467.03,382410000,2.3236E-07
468.03,381310000,2.32495E-07
469.03,380220000,2.32625E-07
470.03,379130000,2.3276E-07
471.03,378050000,2.32895E-07
472.03,376970000,2.3303E-07
473.03,375900000,2.3316E-07
474.03,374840000,2.33295E-07
475.03,373780000,2.3343E-07
476.03,372730000,2.3356E-07
477.03,371680000,2.33695E-07
478.03,370640000,2.3383E-07
479.03,369610000,2.3396E-07
480.03,368580000,2.34095E-07
481.03,367550000,2.3423E-07
482.03,366540000,2.3436E-07
483.03,365520000,2.34495E-07
484.03,364520000,2.34625E-07
485.03,363510000,2.3476E-07
486.03,362520000,2.34895E-07
487.03,361520000,2.35025E-07
488.03,360540000,2.3516E-07
489.03,359560000,2.3529E-07
490.03,358580000,2.35425E-07
491.03,357610000,2.35555E-07
492.03,356650000,2.3569E-07
493.03,355690000,2.3582E-07
494.03,354730000,2.35955E-07
495.03,353780000,2.36085E-07
496.03,352830000,2.3622E-07
497.03,351890000,2.3635E-07
498.03,350960000,2.36485E-07
499.03,350030000,2.36615E-07
500.03,349100000,2.3675E-07
501.03,348180000,2.3688E-07
502.03,347260000,2.3701E-07
503.03,346350000,2.37145E-07
504.03,345440000,2.37275E-07
505.03,344540000,2.37405E-07
506.03,343640000,2.3754E-07
507.03,342750000,2.3767E-07
508.03,341860000,2.37805E-07
509.03,340980000,2.37935E-07
510.03,340100000,2.38065E-07
511.03,339220000,2.38195E-07
512.03,338350000,2.3833E-07
513.03,337480000,2.3846E-07
514.03,336620000,2.3859E-07
515.03,335760000,2.3872E-07
516.03,334910000,2.38855E-07
517.03,334060000,2.38985E-07
518.03,333210000,2.39115E-07
519.03,332370000,2.39245E-07
520.03,331540000,2.3938E-07
521.03,330700000,2.3951E-07
522.03,329870000,2.3964E-07
523.03,329050000,2.3977E-07
524.03,328230000,2.399E-07
525.03,327410000,2.4003E-07
526.03,326600000,2.4016E-07
527.03,325790000,2.40295E-07
528.03,324990000,2.40425E-07
529.03,324190000,2.40555E-07
530.03,323390000,2.40685E-07
531.03,322600000,2.40815E-07
532.03,321810000,2.40945E-07
533.03,321020000,2.41075E-07
534.03,320240000,2.41205E-07
535.03,319460000,2.41335E-07
536.03,318690000,2.41465E-07
537.03,317920000,2.41595E-07
538.03,317150000,2.41725E-07
539.03,316390000,2.41855E-07
540.03,315630000,2.41985E-07
541.03,314880000,2.42115E-07
542.03,314120000,2.4224E-07
543.03,313380000,2.4237E-07
544.03,312630000,2.425E-07
545.03,311890000,2.4263E-07
546.03,311150000,2.4276E-07
547.03,310420000,2.4289E-07
548.03,309690000,2.4302E-07
549.03,308960000,2.43145E-07
550.03,308230000,2.43275E-07
551.03,307510000,2.43405E-07
552.03,306800000,2.43535E-07
553.03,306080000,2.43665E-07
554.03,305370000,2.4379E-07
555.03,304660000,2.4392E-07
556.03,303960000,2.4405E-07
557.03,303260000,2.4418E-07
558.03,302560000,2.44305E-07
559.03,301870000,2.44435E-07
560.03,301170000,2.44565E-07
561.03,300490000,2.4469E-07
562.03,299800000,2.4482E-07
563.03,299120000,2.4495E-07
564.03,298440000,2.45075E-07
565.03,297760000,2.45205E-07
566.03,297090000,2.4533E-07
567.03,296420000,2.4546E-07
568.03,295760000,2.45585E-07
569.03,295090000,2.45715E-07
570.03,294430000,2.45845E-07
571.03,293770000,2.4597E-07
572.03,293120000,2.461E-07
573.03,292470000,2.46225E-07
574.03,291820000,2.46355E-07
575.03,291170000,2.4648E-07
576.03,290530000,2.46605E-07
577.03,289890000,2.46735E-07
578.03,289250000,2.4686E-07
579.03,288620000,2.4699E-07
580.03,287990000,2.47115E-07
581.03,287360000,2.47245E-07
