time,void_total_density,void_average_radius,frank_total_density,frank_average_radius
407.54,5.11E+12,3.46E-07,7.1939E+17,6.442E-07
408.54,5.11E+12,3.46E-07,7.2105E+17,6.442E-07
409.54,5.10E+12,3.46E-07,7.227E+17,6.442E-07
410.54,5.10E+12,3.46E-07,7.2436E+17,6.442E-07
411.54,5.09E+12,3.46E-07,7.2601E+17,6.442E-07
412.54,5.09E+12,3.47E-07,7.2767E+17,6.442E-07
413.54,5.08E+12,3.47E-07,7.2932E+17,6.4425E-07
414.54,5.08E+12,3.47E-07,7.3097E+17,6.4425E-07
415.54,5.07E+12,3.47E-07,7.3263E+17,6.4425E-07
416.54,5.07E+12,3.47E-07,7.3428E+17,6.4425E-07
417.54,5.06E+12,3.47E-07,7.3594E+17,6.4425E-07
418.54,5.06E+12,3.47E-07,7.3759E+17,6.4425E-07
419.54,5.05E+12,3.47E-07,7.3924E+17,6.443E-07
420.54,5.05E+12,3.47E-07,7.409E+17,6.443E-07
421.54,5.05E+12,3.47E-07,7.4255E+17,6.443E-07
422.54,5.04E+12,3.47E-07,7.442E+17,6.443E-07
423.54,5.04E+12,3.47E-07,7.4585E+17,6.443E-07
424.54,5.03E+12,3.47E-07,7.475E+17,6.443E-07
425.54,5.03E+12,3.47E-07,7.4916E+17,6.4435E-07
426.54,5.02E+12,3.47E-07,7.5081E+17,6.4435E-07
427.54,5.02E+12,3.47E-07,7.5246E+17,6.4435E-07
428.54,5.01E+12,3.47E-07,7.5411E+17,6.4435E-07
429.54,5.01E+12,3.47E-07,7.5576E+17,6.4435E-07
430.54,5.00E+12,3.47E-07,7.5741E+17,6.4435E-07
431.54,5.00E+12,3.48E-07,7.5906E+17,6.444E-07
432.54,5.00E+12,3.48E-07,7.6071E+17,6.444E-07
433.54,4.99E+12,3.48E-07,7.6236E+17,6.444E-07
434.54,4.99E+12,3.48E-07,7.6401E+17,6.444E-07
435.54,4.98E+12,3.48E-07,7.6566E+17,6.444E-07
436.54,4.98E+12,3.48E-07,7.6731E+17,6.444E-07
437.54,4.97E+12,3.48E-07,7.6896E+17,6.4445E-07
438.54,4.97E+12,3.48E-07,7.7061E+17,6.4445E-07
439.54,4.97E+12,3.48E-07,7.7226E+17,6.4445E-07
440.54,4.96E+12,3.48E-07,7.7391E+17,6.4445E-07
441.54,4.96E+12,3.48E-07,7.7556E+17,6.4445E-07
442.54,4.95E+12,3.48E-07,7.772E+17,6.4445E-07
443.54,4.95E+12,3.48E-07,7.7885E+17,6.4445E-07
444.54,4.95E+12,3.48E-07,7.805E+17,6.445E-07
445.54,4.94E+12,3.48E-07,7.8215E+17,6.445E-07
446.54,4.94E+12,3.48E-07,7.8379E+17,6.445E-07
447.54,4.93E+12,3.48E-07,7.8544E+17,6.445E-07
448.54,4.93E+12,3.48E-07,7.8709E+17,6.445E-07
449.54,4.92E+12,3.48E-07,7.8874E+17,6.445E-07
450.54,4.92E+12,3.49E-07,7.9038E+17,6.4455E-07
451.54,4.92E+12,3.49E-07,7.9203E+17,6.4455E-07
452.54,4.91E+12,3.49E-07,7.9367E+17,6.4455E-07
453.54,4.91E+12,3.49E-07,7.9532E+17,6.4455E-07
454.54,4.90E+12,3.49E-07,7.9697E+17,6.4455E-07
455.54,4.90E+12,3.49E-07,7.9861E+17,6.4455E-07
456.54,4.90E+12,3.49E-07,8.0026E+17,6.4455E-07
457.54,4.89E+12,3.49E-07,8.019E+17,6.446E-07
458.54,4.89E+12,3.49E-07,8.0355E+17,6.446E-07
459.54,4.88E+12,3.49E-07,8.0519E+17,6.446E-07
460.54,4.88E+12,3.49E-07,8.0684E+17,6.446E-07
461.54,4.88E+12,3.49E-07,8.0848E+17,6.446E-07
462.54,4.87E+12,3.49E-07,8.1012E+17,6.446E-07
463.54,4.87E+12,3.49E-07,8.1177E+17,6.446E-07
464.54,4.86E+12,3.49E-07,8.1341E+17,6.4465E-07
465.54,4.86E+12,3.49E-07,8.1505E+17,6.4465E-07
466.54,4.86E+12,3.49E-07,8.167E+17,6.4465E-07
467.54,4.85E+12,3.49E-07,8.1834E+17,6.4465E-07
468.54,4.85E+12,3.49E-07,8.1998E+17,6.4465E-07
469.54,4.85E+12,3.49E-07,8.2163E+17,6.4465E-07
470.54,4.84E+12,3.50E-07,8.2327E+17,6.4465E-07
471.54,4.84E+12,3.50E-07,8.2491E+17,6.447E-07
472.54,4.83E+12,3.50E-07,8.2655E+17,6.447E-07
473.54,4.83E+12,3.50E-07,8.282E+17,6.447E-07
474.54,4.83E+12,3.50E-07,8.2984E+17,6.447E-07
475.54,4.82E+12,3.50E-07,8.3148E+17,6.447E-07
476.54,4.82E+12,3.50E-07,8.3312E+17,6.447E-07
477.54,4.82E+12,3.50E-07,8.3476E+17,6.447E-07
478.54,4.81E+12,3.50E-07,8.364E+17,6.4475E-07
479.54,4.81E+12,3.50E-07,8.3804E+17,6.4475E-07
480.54,4.80E+12,3.50E-07,8.3968E+17,6.4475E-07
481.54,4.80E+12,3.50E-07,8.4132E+17,6.4475E-07
482.54,4.80E+12,3.50E-07,8.4296E+17,6.4475E-07
483.54,4.79E+12,3.50E-07,8.446E+17,6.4475E-07
484.54,4.79E+12,3.50E-07,8.4624E+17,6.4475E-07
485.54,4.79E+12,3.50E-07,8.4788E+17,6.448E-07
486.54,4.78E+12,3.50E-07,8.4952E+17,6.448E-07
487.54,4.78E+12,3.50E-07,8.5116E+17,6.448E-07
488.54,4.78E+12,3.50E-07,8.528E+17,6.448E-07
489.54,4.77E+12,3.50E-07,8.5444E+17,6.448E-07
490.54,4.77E+12,3.50E-07,8.5608E+17,6.448E-07
491.54,4.76E+12,3.50E-07,8.5772E+17,6.448E-07
492.54,4.76E+12,3.51E-07,8.5936E+17,6.4485E-07
493.54,4.76E+12,3.51E-07,8.6099E+17,6.4485E-07
494.54,4.75E+12,3.51E-07,8.6263E+17,6.4485E-07
495.54,4.75E+12,3.51E-07,8.6427E+17,6.4485E-07
496.54,4.75E+12,3.51E-07,8.6591E+17,6.4485E-07
497.54,4.74E+12,3.51E-07,8.6754E+17,6.4485E-07
498.54,4.74E+12,3.51E-07,8.6918E+17,6.4485E-07
499.54,4.74E+12,3.51E-07,8.7082E+17,6.4485E-07
500.54,4.73E+12,3.51E-07,8.7245E+17,6.449E-07
501.54,4.73E+12,3.51E-07,8.7409E+17,6.449E-07
502.54,4.73E+12,3.51E-07,8.7573E+17,6.449E-07
503.54,4.72E+12,3.51E-07,8.7736E+17,6.449E-07
504.54,4.72E+12,3.51E-07,8.79E+17,6.449E-07
505.54,4.72E+12,3.51E-07,8.8064E+17,6.449E-07
506.54,4.71E+12,3.51E-07,8.8227E+17,6.449E-07
507.54,4.71E+12,3.51E-07,8.8391E+17,6.4495E-07
508.54,4.71E+12,3.51E-07,8.8554E+17,6.4495E-07
509.54,4.70E+12,3.51E-07,8.8718E+17,6.4495E-07
510.54,4.70E+12,3.51E-07,8.8881E+17,6.4495E-07
511.54,4.70E+12,3.51E-07,8.9045E+17,6.4495E-07
512.54,4.69E+12,3.51E-07,8.9208E+17,6.4495E-07
513.54,4.69E+12,3.51E-07,8.9372E+17,6.4495E-07
514.54,4.69E+12,3.51E-07,8.9535E+17,6.4495E-07
515.54,4.68E+12,3.52E-07,8.9698E+17,0.000000645
516.54,4.68E+12,3.52E-07,8.9862E+17,0.000000645
517.54,4.68E+12,3.52E-07,9.0025E+17,0.000000645
518.54,4.67E+12,3.52E-07,9.0188E+17,0.000000645
519.54,4.67E+12,3.52E-07,9.0352E+17,0.000000645
520.54,4.67E+12,3.52E-07,9.0515E+17,0.000000645
521.54,4.66E+12,3.52E-07,9.0678E+17,0.000000645
522.54,4.66E+12,3.52E-07,9.0842E+17,6.4505E-07
523.54,4.66E+12,3.52E-07,9.1005E+17,6.4505E-07
524.54,4.65E+12,3.52E-07,9.1168E+17,6.4505E-07
525.54,4.65E+12,3.52E-07,9.1331E+17,6.4505E-07
526.54,4.65E+12,0.000000352,9.1495E+17,6.4505E-07
527.54,4.64E+12,3.52E-07,9.1658E+17,6.4505E-07
528.54,4.64E+12,3.52E-07,9.1821E+17,6.4505E-07
529.54,4.64E+12,3.52E-07,9.1984E+17,6.4505E-07
530.54,4.63E+12,3.52E-07,9.2147E+17,6.451E-07
531.54,4.63E+12,3.52E-07,9.231E+17,6.451E-07
532.54,4.63E+12,3.52E-07,9.2474E+17,6.451E-07
533.54,4.63E+12,3.52E-07,9.2637E+17,6.451E-07
534.54,4.62E+12,3.52E-07,9.28E+17,6.451E-07
535.54,4.62E+12,3.52E-07,9.2963E+17,6.451E-07
536.54,4.62E+12,3.52E-07,9.3126E+17,6.451E-07
537.54,4.61E+12,3.52E-07,9.3289E+17,6.451E-07
538.54,4.61E+12,3.52E-07,9.3452E+17,6.4515E-07
539.54,4.61E+12,3.53E-07,9.3615E+17,6.4515E-07
540.54,4.60E+12,3.53E-07,9.3778E+17,6.4515E-07
541.54,4.60E+12,3.53E-07,9.3941E+17,6.4515E-07
542.54,4.60E+12,3.53E-07,9.4104E+17,6.4515E-07
543.54,4.59E+12,3.53E-07,9.4266E+17,6.4515E-07
544.54,4.59E+12,3.53E-07,9.4429E+17,6.4515E-07
545.54,4.59E+12,3.53E-07,9.4592E+17,6.4515E-07
546.54,4.59E+12,3.53E-07,9.4755E+17,6.4515E-07
547.54,4.58E+12,3.53E-07,9.4918E+17,6.452E-07
548.54,4.58E+12,3.53E-07,9.5081E+17,6.452E-07
549.54,4.58E+12,3.53E-07,9.5244E+17,6.452E-07
550.54,4.57E+12,3.53E-07,9.5406E+17,6.452E-07
551.54,4.57E+12,3.53E-07,9.5569E+17,6.452E-07
552.54,4.57E+12,3.53E-07,9.5732E+17,6.452E-07
553.54,4.56E+12,3.53E-07,9.5895E+17,6.452E-07
554.54,4.56E+12,3.53E-07,9.6057E+17,6.452E-07
555.54,4.56E+12,3.53E-07,9.622E+17,6.4525E-07
556.54,4.56E+12,3.53E-07,9.6383E+17,6.4525E-07
557.54,4.55E+12,3.53E-07,9.6545E+17,6.4525E-07
558.54,4.55E+12,3.53E-07,9.6708E+17,6.4525E-07
559.54,4.55E+12,3.53E-07,9.6871E+17,6.4525E-07
560.54,4.54E+12,3.53E-07,9.7033E+17,6.4525E-07
561.54,4.54E+12,3.53E-07,9.7196E+17,6.4525E-07
562.54,4.54E+12,3.53E-07,9.7359E+17,6.4525E-07
563.54,4.54E+12,3.53E-07,9.7521E+17,6.453E-07
564.54,4.53E+12,3.54E-07,9.7684E+17,6.453E-07
565.54,4.53E+12,3.54E-07,9.7846E+17,6.453E-07
566.54,4.53E+12,3.54E-07,9.8009E+17,6.453E-07
567.54,4.52E+12,3.54E-07,9.8171E+17,6.453E-07
568.54,4.52E+12,3.54E-07,9.8334E+17,6.453E-07
569.54,4.52E+12,3.54E-07,9.8496E+17,6.453E-07
570.54,4.52E+12,3.54E-07,9.8659E+17,6.453E-07
571.54,4.51E+12,3.54E-07,9.8821E+17,6.453E-07
572.54,4.51E+12,3.54E-07,9.8984E+17,6.4535E-07
573.54,4.51E+12,3.54E-07,9.9146E+17,6.4535E-07
574.54,4.50E+12,3.54E-07,9.9308E+17,6.4535E-07
575.54,4.50E+12,3.54E-07,9.9471E+17,6.4535E-07
576.54,4.50E+12,3.54E-07,9.9633E+17,6.4535E-07
577.54,4.50E+12,3.54E-07,9.9796E+17,6.4535E-07
578.54,4.49E+12,3.54E-07,9.9958E+17,6.4535E-07
579.54,4.49E+12,3.54E-07,1.0012E+18,6.4535E-07
580.54,4.49E+12,3.54E-07,1.0028E+18,6.4535E-07
581.54,4.48E+12,3.54E-07,1.0044E+18,6.454E-07
582.54,4.48E+12,3.54E-07,1.0061E+18,6.454E-07
583.54,4.48E+12,3.54E-07,1.0077E+18,6.454E-07
584.54,4.48E+12,3.54E-07,1.0093E+18,6.454E-07
585.54,4.47E+12,3.54E-07,1.0109E+18,6.454E-07
586.54,4.47E+12,3.54E-07,1.0126E+18,6.454E-07
587.54,4.47E+12,3.54E-07,1.0142E+18,6.454E-07
588.54,4.47E+12,3.54E-07,1.0158E+18,6.454E-07
589.54,4.46E+12,3.54E-07,1.0174E+18,6.454E-07
590.54,4.46E+12,3.54E-07,1.019E+18,6.4545E-07
591.54,4.46E+12,3.55E-07,1.0207E+18,6.4545E-07
592.54,4.46E+12,3.55E-07,1.0223E+18,6.4545E-07
593.54,4.45E+12,3.55E-07,1.0239E+18,6.4545E-07
594.54,4.45E+12,3.55E-07,1.0255E+18,6.4545E-07
595.54,4.45E+12,3.55E-07,1.0272E+18,6.4545E-07
596.54,4.44E+12,3.55E-07,1.0288E+18,6.4545E-07
597.54,4.44E+12,3.55E-07,1.0304E+18,6.4545E-07
598.54,4.44E+12,3.55E-07,1.032E+18,6.4545E-07
599.54,4.44E+12,3.55E-07,1.0336E+18,6.455E-07
600.54,4.43E+12,3.55E-07,1.0353E+18,6.455E-07
601.54,4.43E+12,3.55E-07,1.0369E+18,6.455E-07
602.54,4.43E+12,3.55E-07,1.0385E+18,6.455E-07
603.54,4.43E+12,3.55E-07,1.0401E+18,6.455E-07
604.54,4.42E+12,3.55E-07,1.0417E+18,6.455E-07
605.54,4.42E+12,0.000000355,1.0433E+18,6.455E-07
606.54,4.42E+12,3.55E-07,1.045E+18,6.455E-07
607.54,4.42E+12,3.55E-07,1.0466E+18,6.455E-07
608.54,4.41E+12,3.55E-07,1.0482E+18,6.4555E-07
609.54,4.41E+12,3.55E-07,1.0498E+18,6.4555E-07
610.54,4.41E+12,3.55E-07,1.0514E+18,6.4555E-07
611.54,4.41E+12,3.55E-07,1.0531E+18,6.4555E-07
612.54,4.40E+12,3.55E-07,1.0547E+18,6.4555E-07
613.54,4.40E+12,3.55E-07,1.0563E+18,6.4555E-07
614.54,4.40E+12,3.55E-07,1.0579E+18,6.4555E-07
615.54,4.40E+12,3.55E-07,1.0595E+18,6.4555E-07
616.54,4.39E+12,3.55E-07,1.0611E+18,6.4555E-07
617.54,4.39E+12,3.55E-07,1.0628E+18,6.4555E-07
618.54,4.39E+12,3.55E-07,1.0644E+18,6.456E-07
619.54,4.39E+12,3.55E-07,1.066E+18,6.456E-07
620.54,4.38E+12,3.56E-07,1.0676E+18,6.456E-07
621.54,4.38E+12,3.56E-07,1.0692E+18,6.456E-07
622.54,4.38E+12,3.56E-07,1.0709E+18,6.456E-07
623.54,4.38E+12,3.56E-07,1.0725E+18,6.456E-07
624.54,4.37E+12,3.56E-07,1.0741E+18,6.456E-07
625.54,4.37E+12,3.56E-07,1.0757E+18,6.456E-07
626.54,4.37E+12,3.56E-07,1.0773E+18,6.456E-07
627.54,4.37E+12,3.56E-07,1.0789E+18,6.4565E-07
628.54,4.36E+12,3.56E-07,1.0805E+18,6.4565E-07
629.54,4.36E+12,3.56E-07,1.0822E+18,6.4565E-07
630.54,4.36E+12,3.56E-07,1.0838E+18,6.4565E-07
631.54,4.36E+12,3.56E-07,1.0854E+18,6.4565E-07
632.54,4.35E+12,3.56E-07,1.087E+18,6.4565E-07
633.54,4.35E+12,3.56E-07,1.0886E+18,6.4565E-07
634.54,4.35E+12,3.56E-07,1.0902E+18,6.4565E-07
635.54,4.35E+12,3.56E-07,1.0919E+18,6.4565E-07
636.54,4.34E+12,3.56E-07,1.0935E+18,6.4565E-07
637.54,4.34E+12,3.56E-07,1.0951E+18,6.457E-07
638.54,4.34E+12,3.56E-07,1.0967E+18,6.457E-07
639.54,4.34E+12,3.56E-07,1.0983E+18,6.457E-07
640.54,4.34E+12,3.56E-07,1.0999E+18,6.457E-07
641.54,4.33E+12,3.56E-07,1.1015E+18,6.457E-07
642.54,4.33E+12,3.56E-07,1.1031E+18,6.457E-07
643.54,4.33E+12,3.56E-07,1.1048E+18,6.457E-07
644.54,4.33E+12,3.56E-07,1.1064E+18,6.457E-07
645.54,4.32E+12,3.56E-07,1.108E+18,6.457E-07
646.54,4.32E+12,3.56E-07,1.1096E+18,6.457E-07
647.54,4.32E+12,3.56E-07,1.1112E+18,6.4575E-07
648.54,4.32E+12,3.56E-07,1.1128E+18,6.4575E-07
649.54,4.31E+12,3.56E-07,1.1144E+18,6.4575E-07
650.54,4.31E+12,3.57E-07,1.1161E+18,6.4575E-07
651.54,4.31E+12,3.57E-07,1.1177E+18,6.4575E-07
652.54,4.31E+12,3.57E-07,1.1193E+18,6.4575E-07
653.54,4.31E+12,3.57E-07,1.1209E+18,6.4575E-07
654.54,4.30E+12,3.57E-07,1.1225E+18,6.4575E-07
655.54,4.30E+12,3.57E-07,1.1241E+18,6.4575E-07
656.54,4.30E+12,3.57E-07,1.1257E+18,6.4575E-07
657.54,4.30E+12,3.57E-07,1.1273E+18,6.458E-07
658.54,4.29E+12,3.57E-07,1.1289E+18,6.458E-07
659.54,4.29E+12,3.57E-07,1.1306E+18,6.458E-07
660.54,4.29E+12,3.57E-07,1.1322E+18,6.458E-07
661.54,4.29E+12,3.57E-07,1.1338E+18,6.458E-07
662.54,4.28E+12,3.57E-07,1.1354E+18,6.458E-07
663.54,4.28E+12,3.57E-07,1.137E+18,6.458E-07
664.54,4.28E+12,3.57E-07,1.1386E+18,6.458E-07
665.54,4.28E+12,3.57E-07,1.1402E+18,6.458E-07
666.54,4.28E+12,3.57E-07,1.1418E+18,6.458E-07
667.54,4.27E+12,3.57E-07,1.1434E+18,6.4585E-07
668.54,4.27E+12,3.57E-07,1.1451E+18,6.4585E-07
669.54,4.27E+12,3.57E-07,1.1467E+18,6.4585E-07
670.54,4.27E+12,3.57E-07,1.1483E+18,6.4585E-07
671.54,4.26E+12,3.57E-07,1.1499E+18,6.4585E-07
672.54,4.26E+12,3.57E-07,1.1515E+18,6.4585E-07
673.54,4.26E+12,3.57E-07,1.1531E+18,6.4585E-07
674.54,4.26E+12,3.57E-07,1.1547E+18,6.4585E-07
675.54,4.26E+12,3.57E-07,1.1563E+18,6.4585E-07
676.54,4.25E+12,3.57E-07,1.1579E+18,6.4585E-07
677.54,4.25E+12,3.57E-07,1.1595E+18,6.4585E-07
678.54,4.25E+12,3.57E-07,1.1611E+18,6.459E-07
679.54,4.25E+12,3.57E-07,1.1628E+18,6.459E-07
680.54,4.25E+12,3.57E-07,1.1644E+18,6.459E-07
681.54,4.24E+12,3.57E-07,1.166E+18,6.459E-07
682.54,4.24E+12,3.57E-07,1.1676E+18,6.459E-07
683.54,4.24E+12,3.58E-07,1.1692E+18,6.459E-07
684.54,4.24E+12,3.58E-07,1.1708E+18,6.459E-07
685.54,4.23E+12,3.58E-07,1.1724E+18,6.459E-07
686.54,4.23E+12,3.58E-07,1.174E+18,6.459E-07
687.54,4.23E+12,3.58E-07,1.1756E+18,6.459E-07
688.54,4.23E+12,3.58E-07,1.1772E+18,6.4595E-07
689.54,4.23E+12,3.58E-07,1.1788E+18,6.4595E-07
690.54,4.22E+12,3.58E-07,1.1804E+18,6.4595E-07
691.54,4.22E+12,3.58E-07,1.182E+18,6.4595E-07
692.54,4.22E+12,3.58E-07,1.1836E+18,6.4595E-07
693.54,4.22E+12,3.58E-07,1.1853E+18,6.4595E-07
694.54,4.22E+12,3.58E-07,1.1869E+18,6.4595E-07
695.54,4.21E+12,3.58E-07,1.1885E+18,6.4595E-07
696.54,4.21E+12,3.58E-07,1.1901E+18,6.4595E-07
697.54,4.21E+12,3.58E-07,1.1917E+18,6.4595E-07
698.54,4.21E+12,3.58E-07,1.1933E+18,6.4595E-07
699.54,4.21E+12,3.58E-07,1.1949E+18,0.000000646
700.54,4.20E+12,3.58E-07,1.1965E+18,0.000000646
701.54,4.20E+12,3.58E-07,1.1981E+18,0.000000646
702.54,4.20E+12,3.58E-07,1.1997E+18,0.000000646
703.54,4.20E+12,3.58E-07,1.2013E+18,0.000000646
704.54,4.20E+12,3.58E-07,1.2029E+18,0.000000646
705.54,4.19E+12,3.58E-07,1.2045E+18,0.000000646
706.54,4.19E+12,3.58E-07,1.2061E+18,0.000000646
707.54,4.19E+12,3.58E-07,1.2077E+18,0.000000646
708.54,4.19E+12,3.58E-07,1.2093E+18,0.000000646
709.54,4.18E+12,3.58E-07,1.2109E+18,0.000000646
710.54,4.18E+12,3.58E-07,1.2125E+18,6.4605E-07
711.54,4.18E+12,3.58E-07,1.2141E+18,6.4605E-07
712.54,4.18E+12,3.58E-07,1.2158E+18,6.4605E-07
713.54,4.18E+12,3.58E-07,1.2174E+18,6.4605E-07
714.54,4.17E+12,3.58E-07,1.219E+18,6.4605E-07
715.54,4.17E+12,3.58E-07,1.2206E+18,6.4605E-07
716.54,4.17E+12,3.58E-07,1.2222E+18,6.4605E-07
717.54,4.17E+12,3.59E-07,1.2238E+18,6.4605E-07
718.54,4.17E+12,3.59E-07,1.2254E+18,6.4605E-07
719.54,4.17E+12,3.59E-07,1.227E+18,6.4605E-07
720.54,4.16E+12,3.59E-07,1.2286E+18,6.4605E-07
721.54,4.16E+12,3.59E-07,1.2302E+18,6.461E-07
722.54,4.16E+12,3.59E-07,1.2318E+18,6.461E-07
723.54,4.16E+12,3.59E-07,1.2334E+18,6.461E-07
724.54,4.16E+12,3.59E-07,1.235E+18,6.461E-07
725.54,4.15E+12,3.59E-07,1.2366E+18,6.461E-07
726.54,4.15E+12,3.59E-07,1.2382E+18,6.461E-07
727.54,4.15E+12,3.59E-07,1.2398E+18,6.461E-07
728.54,4.15E+12,3.59E-07,1.2414E+18,6.461E-07
729.54,4.15E+12,3.59E-07,1.243E+18,6.461E-07
730.54,4.14E+12,3.59E-07,1.2446E+18,6.461E-07
731.54,4.14E+12,3.59E-07,1.2462E+18,6.461E-07
732.54,4.14E+12,3.59E-07,1.2478E+18,6.461E-07
733.54,4.14E+12,3.59E-07,1.2494E+18,6.4615E-07
734.54,4.14E+12,3.59E-07,1.251E+18,6.4615E-07
735.54,4.13E+12,3.59E-07,1.2526E+18,6.4615E-07
736.54,4.13E+12,3.59E-07,1.2542E+18,6.4615E-07
737.54,4.13E+12,3.59E-07,1.2558E+18,6.4615E-07
738.54,4.13E+12,3.59E-07,1.2574E+18,6.4615E-07
739.54,4.13E+12,3.59E-07,1.259E+18,6.4615E-07
740.54,4.12E+12,3.59E-07,1.2606E+18,6.4615E-07
741.54,4.12E+12,3.59E-07,1.2622E+18,6.4615E-07
742.54,4.12E+12,3.59E-07,1.2638E+18,6.4615E-07
743.54,4.12E+12,3.59E-07,1.2654E+18,6.4615E-07
744.54,4.12E+12,3.59E-07,1.267E+18,6.462E-07
745.54,4.11E+12,3.59E-07,1.2686E+18,6.462E-07
746.54,4.11E+12,3.59E-07,1.2702E+18,6.462E-07
747.54,4.11E+12,3.59E-07,1.2718E+18,6.462E-07
748.54,4.11E+12,3.59E-07,1.2734E+18,6.462E-07
749.54,4.11E+12,3.59E-07,1.275E+18,6.462E-07
750.54,4.11E+12,3.59E-07,1.2766E+18,6.462E-07
751.54,4.10E+12,3.59E-07,1.2782E+18,6.462E-07
752.54,4.10E+12,3.59E-07,1.2798E+18,6.462E-07
753.54,4.10E+12,3.60E-07,1.2814E+18,6.462E-07
754.54,4.10E+12,3.60E-07,1.283E+18,6.462E-07
755.54,4.10E+12,3.60E-07,1.2846E+18,6.462E-07
756.54,4.09E+12,3.60E-07,1.2862E+18,6.4625E-07
757.54,4.09E+12,3.60E-07,1.2878E+18,6.4625E-07
758.54,4.09E+12,3.60E-07,1.2894E+18,6.4625E-07
759.54,4.09E+12,3.60E-07,1.291E+18,6.4625E-07
760.54,4.09E+12,3.60E-07,1.2926E+18,6.4625E-07
761.54,4.09E+12,3.60E-07,1.2942E+18,6.4625E-07
762.54,4.08E+12,3.60E-07,1.2958E+18,6.4625E-07
763.54,4.08E+12,3.60E-07,1.2974E+18,6.4625E-07
764.54,4.08E+12,3.60E-07,1.299E+18,6.4625E-07
765.54,4.08E+12,3.60E-07,1.3006E+18,6.4625E-07
766.54,4.08E+12,3.60E-07,1.3022E+18,6.4625E-07
767.54,4.07E+12,3.60E-07,1.3038E+18,6.4625E-07
768.54,4.07E+12,3.60E-07,1.3054E+18,6.463E-07
769.54,4.07E+12,3.60E-07,1.307E+18,6.463E-07
770.54,4.07E+12,3.60E-07,1.3086E+18,6.463E-07
771.54,4.07E+12,3.60E-07,1.3102E+18,6.463E-07
772.54,4.07E+12,3.60E-07,1.3118E+18,6.463E-07
773.54,4.06E+12,3.60E-07,1.3134E+18,6.463E-07
774.54,4.06E+12,3.60E-07,1.3149E+18,6.463E-07
775.54,4.06E+12,3.60E-07,1.3165E+18,6.463E-07
776.54,4.06E+12,3.60E-07,1.3181E+18,6.463E-07
777.54,4.06E+12,3.60E-07,1.3197E+18,6.463E-07
778.54,4.06E+12,3.60E-07,1.3213E+18,6.463E-07
779.54,4.05E+12,3.60E-07,1.3229E+18,6.463E-07
780.54,4.05E+12,3.60E-07,1.3245E+18,6.4635E-07
781.54,4.05E+12,3.60E-07,1.3261E+18,6.4635E-07
782.54,4.05E+12,3.60E-07,1.3277E+18,6.4635E-07
783.54,4.05E+12,3.60E-07,1.3293E+18,6.4635E-07
784.54,4.04E+12,3.60E-07,1.3309E+18,6.4635E-07
785.54,4.04E+12,3.60E-07,1.3325E+18,6.4635E-07
786.54,4.04E+12,3.60E-07,1.3341E+18,6.4635E-07
787.54,4.04E+12,3.60E-07,1.3357E+18,6.4635E-07
788.54,4.04E+12,3.60E-07,1.3373E+18,6.4635E-07
789.54,4.04E+12,3.60E-07,1.3389E+18,6.4635E-07
790.54,4.03E+12,3.60E-07,1.3405E+18,6.4635E-07
791.54,4.03E+12,3.60E-07,1.3421E+18,6.4635E-07
792.54,4.03E+12,3.61E-07,1.3437E+18,6.4635E-07
793.54,4.03E+12,3.61E-07,1.3453E+18,6.464E-07
794.54,4.03E+12,3.61E-07,1.3468E+18,6.464E-07
795.54,4.03E+12,3.61E-07,1.3484E+18,6.464E-07
796.54,4.02E+12,3.61E-07,1.35E+18,6.464E-07
797.54,4.02E+12,3.61E-07,1.3516E+18,6.464E-07
798.54,4.02E+12,3.61E-07,1.3532E+18,6.464E-07
799.54,4.02E+12,3.61E-07,1.3548E+18,6.464E-07
800.54,4.02E+12,3.61E-07,1.3564E+18,6.464E-07
801.54,4.02E+12,3.61E-07,1.358E+18,6.464E-07
802.54,4.01E+12,3.61E-07,1.3596E+18,6.464E-07
803.54,4.01E+12,3.61E-07,1.3612E+18,6.464E-07
804.54,4.01E+12,3.61E-07,1.3628E+18,6.464E-07
805.54,4.01E+12,3.61E-07,1.3644E+18,6.464E-07
806.54,4.01E+12,3.61E-07,1.366E+18,6.4645E-07
807.54,4.01E+12,3.61E-07,1.3676E+18,6.4645E-07
808.54,4.00E+12,3.61E-07,1.3691E+18,6.4645E-07
809.54,4.00E+12,3.61E-07,1.3707E+18,6.4645E-07
810.54,4.00E+12,3.61E-07,1.3723E+18,6.4645E-07
811.54,4.00E+12,3.61E-07,1.3739E+18,6.4645E-07
812.54,4.00E+12,3.61E-07,1.3755E+18,6.4645E-07
813.54,4.00E+12,3.61E-07,1.3771E+18,6.4645E-07
814.54,3.99E+12,3.61E-07,1.3787E+18,6.4645E-07
815.54,3.99E+12,3.61E-07,1.3803E+18,6.4645E-07
816.54,3.99E+12,3.61E-07,1.3819E+18,6.4645E-07
817.54,3.99E+12,3.61E-07,1.3835E+18,6.4645E-07
818.54,3.99E+12,3.61E-07,1.3851E+18,6.465E-07
819.54,3.99E+12,3.61E-07,1.3867E+18,6.465E-07
820.54,3.98E+12,3.61E-07,1.3882E+18,6.465E-07
821.54,3.98E+12,3.61E-07,1.3898E+18,6.465E-07
822.54,3.98E+12,3.61E-07,1.3914E+18,6.465E-07
823.54,3.98E+12,3.61E-07,1.393E+18,6.465E-07
824.54,3.98E+12,3.61E-07,1.3946E+18,6.465E-07
